"idx","boundary","rhyme","case","participant","dia","tone","Time","FocusCon","F0_semi","underfocus","F0_semi_scale"
1,0,"yaw","Name(prefix)","S22","diaN","T1",9,"F2_1",1.8197804135404,"0",1.25829129416388
1,0,"yaw","Name(prefix)","S22","diaN","T1",9,"F5_1",-0.76874388580266,"0",0.300292788549477
1,0,"yaw","Name(prefix)","S22","diaN","T1",9,"F2_5",2.58852429934306,"0",0.9579985056144
1,0,"yaw","Name(prefix)","S22","diaN","T1",10,"F1",1.00982848704619,"0",0.402918083484111
1,0,"yaw","Name(prefix)","S22","diaN","T1",10,"F2",2.85768409813123,"0",1.69437484222636
1,0,"yaw","Name(prefix)","S22","diaN","T1",10,"F5",0.180527292529847,"0",0.667389586838564
1,0,"yaw","Name(prefix)","S22","diaN","T1",10,"F2_1",1.84785561108504,"0",1.29145675874225
1,0,"yaw","Name(prefix)","S22","diaN","T1",10,"F5_1",-0.829301194516342,"0",0.264471503354453
1,0,"yaw","Name(prefix)","S22","diaN","T1",10,"F2_5",2.67715680560138,"0",1.0269852553878
1,0,"yaw","Name(prefix)","S22","diaN","T1",11,"F1",0.993416135191911,"0",0.362444860840812
1,0,"yaw","Name(prefix)","S22","diaN","T1",11,"F2",2.87044085345626,"0",1.6783039847721
1,0,"yaw","Name(prefix)","S22","diaN","T1",11,"F5",0.108793074097138,"0",0.579303215399275
1,0,"yaw","Name(prefix)","S22","diaN","T1",11,"F2_1",1.87702471826435,"0",1.31585912393129
1,0,"yaw","Name(prefix)","S22","diaN","T1",11,"F5_1",-0.884623061094773,"0",0.216858354558463
1,0,"yaw","Name(prefix)","S22","diaN","T1",11,"F2_5",2.76164777935912,"0",1.09900076937282
1,0,"yaw","Name(prefix)","S22","diaN","T1",12,"F1",0.982511940751524,"0",0.32414044108902
1,0,"yaw","Name(prefix)","S22","diaN","T1",12,"F2",2.80507163662067,"0",1.57109350087321
1,0,"yaw","Name(prefix)","S22","diaN","T1",12,"F5",0.0420092445085377,"0",0.487718878329324
1,0,"yaw","Name(prefix)","S22","diaN","T1",12,"F2_1",1.82255969586915,"0",1.24695305978419
1,0,"yaw","Name(prefix)","S22","diaN","T1",12,"F5_1",-0.940502696242987,"0",0.163578437240304
