filename	idx	character	case	minTime	maxTime	rhyme	rhyme_duration	f0min	f0max	f0min_time	f0max_time	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaN1A5	7	子	Object(suffix)	1.24733	1.3941	I	0.050389999999999935	105.936	133.902	1.3941	1.349829051062595	132.629	133.09	133.552	133.736	133.043	132.351	131.658	130.792	129.913	129.034	127.778	126.294	124.811	122.595	118.808	115.021	111.256	109.643	108.029	106.416
S2diaB5	1	小	Name(prefix)	0.31831	0.49957	yaw	0.03347	162.035	169.742	0.4661	0.49957	161.571	161.665	161.759	161.853	161.948	162.086	162.795	163.505	164.214	164.924	165.633	166.342	166.908	167.402	167.897	168.391	168.885	169.379	169.805	170.039
S2diaB5	2	银	Name	0.49957	0.64924	in	0.10616999999999999	133.209	166.72	0.64924	0.5443472118470772	166.7	166.717	166.318	165.826	162.213	157.814	154.764	152.093	150.97	150.329	149.01	147.458	145.165	142.591	140.602	138.855	137.241	135.688	134.522	133.548
S2diaB5	3	拿	Verb	0.64924	0.77886	a	0.08567000000000002	114.63	123.626	0.77886	0.69319	126.181	124.404	123.299	122.717	122.134	121.524	120.915	120.463	120.137	119.819	119.645	119.471	119.086	118.532	117.972	117.323	116.674	115.995	115.294	114.628
S2diaB5	4	了	Aspect	0.77886	0.85314	o	0.04803999999999997	103.567	115.266	0.8493480725623583	0.8103474036838585	115.127	115.25	115.211	115.171	115.132	115.093	114.81	114.517	114.224	113.932	113.081	111.671	110.262	108.852	107.464	106.582	105.701	104.819	103.938	103.567
S2diaB5	5	个	Classifier	0.85314	0.94253	o	0.029919999999999947	104.517	104.782	0.9234437331187008	0.91261	105.969	104.697	104.671	104.644	104.618	104.592	104.565	104.539	104.523	104.559	104.596	104.633	104.67	104.707	104.744	104.781	105.0	105.221	105.442	105.662
S2diaB5	6	篮	Object	0.94253	1.21327	E	0.24430000000000007	93.683	107.916	1.1382832154810858	0.9895194592646925	107.664	107.626	107.783	106.892	105.687	105.494	105.441	104.186	102.343	101.277	100.755	99.407	98.487	96.339	94.059	97.353	98.954	98.578	98.915	97.965
S2diaB5	7	子	Object(suffix)	1.21327	1.49432	I	0.14622000000000002	70.378	103.975	1.4814909297052155	1.3381	104.664	103.953	103.903	103.761	103.279	102.421	100.474	96.001	89.96	86.221	83.535	81.511	79.868	78.896	78.398	78.517	74.838	71.435	70.877	70.552
S2diaB1	1	小	Name(prefix)	0.35409	0.53569	yaw	0.05282999999999999	137.187	142.771	0.49432087113584233	0.526194914524476	137.791	137.694	137.545	137.396	137.247	137.281	137.44	137.599	137.757	138.24	138.998	139.756	140.514	141.128	141.588	142.048	142.508	142.539	141.997	141.455
S2diaB1	2	银	Name	0.53569	0.7225	in	0.15444999999999998	120.208	144.85	0.7140241457834839	0.56805	144.949	144.516	143.176	140.601	138.452	136.49	134.574	132.507	130.951	129.305	127.582	126.643	126.0	125.205	123.853	123.01	122.483	121.994	120.533	120.219
S2diaB1	3	拿	Verb	0.7225	0.8525	a	0.09479000000000004	107.79	116.056	0.8461233726388517	0.75771	116.913	116.047	115.636	115.225	114.569	113.837	113.068	112.26	111.536	111.074	110.612	110.326	110.043	109.734	109.415	109.058	108.657	108.288	108.047	107.806
